acc_speed,acc_state,acce,change_angle,city,conditions,daisu_hire,danger_rate,danger_score,date,dece,direction_angle,district,foot_brake,gps_speed,hand_brake,high_temp,lat,left_turn_signals,lng,low_temp,max_daisu,mileage,off_flip,over_speed,precipitation,province,rapid_change_road,relative_humidity,right_turn_signals,tierd_drive,vehicleplatenumber,week,wind_direction,wind_power
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,71,进贤,0,92,0,35,28.691835,0,116.371238,25,0,4725,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,72,进贤,0,92,0,35,28.691768,0,116.37099,25,0,4725,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,72,进贤,0,93,0,35,28.691696,0,116.37074,25,0,4725,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,72,进贤,0,93,0,35,28.691625,0,116.370488,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,71,进贤,0,93,0,35,28.69155,0,116.370236,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,71,进贤,0,94,0,35,28.691471,0,116.369985,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,71,进贤,0,94,0,35,28.6914,0,116.369735,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,72,进贤,0,94,0,35,28.691325,0,116.369481,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,71,进贤,0,94,0,35,28.69125,0,116.369228,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,71,进贤,0,94,0,35,28.691176,0,116.368975,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,71,进贤,0,94,0,35,28.691105,0,116.368721,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,71,进贤,0,94,0,35,28.69103,0,116.368468,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,71,进贤,0,94,0,35,28.690955,0,116.368215,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,71,进贤,0,94,0,35,28.69088,0,116.367961,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,71,进贤,0,95,0,35,28.690805,0,116.36771,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,71,进贤,0,95,0,35,28.690728,0,116.367456,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,72,进贤,0,95,0,35,28.690653,0,116.367203,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,73,进贤,0,95,0,35,28.690581,0,116.366948,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,73,进贤,0,94,0,35,28.690513,0,116.366691,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,73,进贤,0,93,0,35,28.690445,0,116.366438,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.185185185,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,73,进贤,0,93,0,35,28.690376,0,116.366186,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,74,进贤,0,93,0,35,28.690311,0,116.365936,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,74,进贤,0,93,0,35,28.690248,0,116.365681,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,74,进贤,0,93,0,35,28.690186,0,116.365426,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,74,进贤,0,93,0,35,28.690125,0,116.365171,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,75,进贤,0,94,0,35,28.690063,0,116.364913,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,76,进贤,0,94,0,35,28.690003,0,116.364656,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,76,进贤,0,94,0,35,28.689946,0,116.364398,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,77,进贤,0,94,0,35,28.689891,0,116.36414,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,77,进贤,0,94,0,35,28.689836,0,116.36388,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,77,进贤,0,94,0,35,28.689785,0,116.363621,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,77,进贤,0,93,0,35,28.689733,0,116.363365,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,77,进贤,0,93,0,35,28.689683,0,116.363108,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,78,进贤,0,93,0,35,28.689635,0,116.362848,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,79,进贤,0,93,0,35,28.68959,0,116.362588,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,79,进贤,0,94,0,35,28.689546,0,116.362326,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,80,进贤,0,94,0,35,28.689503,0,116.362068,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,79,进贤,0,93,0,35,28.689463,0,116.361805,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,80,进贤,0,94,0,35,28.689421,0,116.361543,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,80,进贤,0,94,0,35,28.689381,0,116.36128,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,80,进贤,0,94,0,35,28.68934,0,116.361015,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,81,进贤,0,94,0,35,28.689301,0,116.360748,25,0,4724,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,81,进贤,0,95,0,35,28.689266,0,116.360483,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,82,进贤,0,95,0,35,28.689235,0,116.360216,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,82,进贤,0,95,0,35,28.689205,0,116.359948,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,82,进贤,0,95,0,35,28.689176,0,116.359678,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,83,进贤,0,94,0,35,28.689148,0,116.35941,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,83,进贤,0,95,0,35,28.689123,0,116.359141,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,84,进贤,0,94,0,35,28.689098,0,116.358873,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,85,进贤,0,94,0,35,28.689075,0,116.358605,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,85,进贤,0,94,0,35,28.689055,0,116.358338,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,85,进贤,0,94,0,35,28.689035,0,116.358071,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,85,进贤,0,94,0,35,28.689018,0,116.357806,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,85,进贤,0,94,0,35,28.689001,0,116.357543,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,85,进贤,0,94,0,35,28.688986,0,116.357278,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,86,进贤,0,94,0,35,28.68897,0,116.357013,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,86,进贤,0,94,0,35,28.688953,0,116.356748,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,87,进贤,0,94,0,35,28.68894,0,116.356483,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,88,进贤,0,93,0,35,28.688928,0,116.356221,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,88,进贤,0,94,0,35,28.68892,0,116.355955,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,88,进贤,0,94,0,35,28.688913,0,116.355691,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,89,进贤,0,94,0,35,28.688906,0,116.355426,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,89,进贤,0,93,0,35,28.688901,0,116.355161,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,89,进贤,0,93,0,35,28.688896,0,116.354898,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,90,进贤,0,93,0,35,28.688891,0,116.354366,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,90,进贤,0,93,0,35,28.688895,0,116.354101,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,91,进贤,0,93,0,35,28.6889,0,116.353838,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,91,进贤,0,93,0,35,28.688903,0,116.353575,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,91,进贤,0,92,0,35,28.688908,0,116.353313,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,91,进贤,0,93,0,35,28.688913,0,116.353051,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,92,进贤,0,93,0,35,28.68892,0,116.352788,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,92,进贤,0,93,0,35,28.68893,0,116.352526,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,93,进贤,0,93,0,35,28.688941,0,116.352263,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,93,进贤,0,93,0,35,28.688955,0,116.351998,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,94,进贤,0,94,0,35,28.688971,0,116.351731,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,94,进贤,0,94,0,35,28.68899,0,116.351463,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,95,进贤,0,94,0,35,28.68901,0,116.351195,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,94,进贤,0,94,0,35,28.68903,0,116.350925,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,95,进贤,0,94,0,35,28.689051,0,116.350655,25,0,4723,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,96,进贤,0,93,0,35,28.689071,0,116.350391,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,96,进贤,0,92,0,35,28.689095,0,116.350128,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.277777778,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,96,进贤,0,91,0,35,28.68912,0,116.349861,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.37037037,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,97,进贤,0,89,0,35,28.689148,0,116.349605,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.37037037,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,98,进贤,0,88,0,35,28.689178,0,116.349353,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.277777778,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,98,进贤,0,88,0,35,28.689206,0,116.349103,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,98,进贤,0,87,0,35,28.689238,0,116.348853,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,98,进贤,0,87,0,35,28.689268,0,116.348605,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.185185185,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,97,进贤,0,86,0,35,28.689296,0,116.348356,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,98,进贤,0,87,0,35,28.689326,0,116.348111,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,99,进贤,0,87,0,35,28.68936,0,116.347866,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,100,进贤,0,87,0,35,28.689396,0,116.347623,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,100,进贤,0,86,0,35,28.689435,0,116.347381,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.185185185,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,100,进贤,0,85,0,35,28.689475,0,116.347141,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,85,0,35,28.689516,0,116.346903,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,85,0,35,28.68956,0,116.346666,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,85,0,35,28.689605,0,116.346428,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.689648,0,116.34619,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.689691,0,116.345951,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.689736,0,116.345711,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,85,0,35,28.689778,0,116.345473,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.689821,0,116.345235,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.689865,0,116.344998,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.689908,0,116.34476,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.68995,0,116.34452,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.689993,0,116.344281,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.690036,0,116.344041,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.69008,0,116.343803,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.690121,0,116.343565,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.690161,0,116.343325,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,85,0,35,28.690203,0,116.343086,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,84,0,35,28.690245,0,116.342848,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,84,0,35,28.690286,0,116.342615,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,83,0,35,28.690328,0,116.342383,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,83,0,35,28.69037,0,116.342151,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,83,0,35,28.690411,0,116.341921,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,83,0,35,28.690451,0,116.341691,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,84,0,35,28.690491,0,116.34146,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,84,0,35,28.690533,0,116.341228,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,85,0,35,28.690573,0,116.340993,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.690616,0,116.340758,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.69066,0,116.340521,25,0,4722,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.690703,0,116.340283,25,0,4721,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
0,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,86,0,35,28.690745,0,116.340045,25,0,4721,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,87,0,35,28.69079,0,116.339805,25,0,4721,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,101,进贤,0,87,0,35,28.690833,0,116.339566,25,0,4721,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,100,进贤,0,88,0,35,28.690875,0,116.339325,25,0,4721,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,100,进贤,0,89,0,35,28.690916,0,116.339078,25,0,4721,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,100,进贤,0,89,0,35,28.690958,0,116.338831,25,0,4721,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,100,进贤,0,89,0,35,28.691,0,116.338585,25,0,4721,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转阵雨,0,1,3,2018/8/4,0,100,进贤,0,90,0,35,28.69104,0,116.338333,25,0,4721,0,1,,江西,0,,0,0,AA00001,星期六,南风,1-2级
