,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,unix_time,acc_speed,acce,dece,tierd_drive,daisu_hire,max_daisu,off_flip,over_speed,change_angle,rapid_change_road,danger_score,date,province,city,district,danger_rate
2108,AA00001,AAA9102001,86,116.203611,28.696495,1,0,0,0,0,2018-08-04 02:03:50,92,4708,1533319430.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2109,AA00001,AAA9102001,87,116.203871,28.696505,1,0,0,0,0,2018-08-04 02:03:51,92,4708,1533319431.0,-0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2110,AA00001,AAA9102001,87,116.20413,28.696513,1,0,0,0,0,2018-08-04 02:03:52,92,4708,1533319432.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2111,AA00001,AAA9102001,88,116.204386,28.696523,1,0,0,0,0,2018-08-04 02:03:53,91,4708,1533319433.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2112,AA00001,AAA9102001,88,116.204643,28.69653,1,0,0,0,0,2018-08-04 02:03:54,91,4708,1533319434.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2113,AA00001,AAA9102001,89,116.2049,28.696533,1,0,0,0,0,2018-08-04 02:03:55,91,4708,1533319435.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2114,AA00001,AAA9102001,89,116.205158,28.696538,1,0,0,0,0,2018-08-04 02:03:56,91,4708,1533319436.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2115,AA00001,AAA9102001,89,116.205418,28.69654,1,0,0,0,0,2018-08-04 02:03:57,92,4708,1533319437.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2116,AA00001,AAA9102001,90,116.205678,28.69654,1,0,0,0,0,2018-08-04 02:03:58,92,4708,1533319438.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2117,AA00001,AAA9102001,90,116.20593999999998,28.69654,1,0,0,0,0,2018-08-04 02:03:59,92,4708,1533319439.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2118,AA00001,AAA9102001,90,116.206198,28.696536,1,0,0,0,0,2018-08-04 02:04:00,91,4708,1533319440.0,0.1851851851851852,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2119,AA00001,AAA9102001,91,116.206461,28.696533,1,0,0,0,0,2018-08-04 02:04:01,92,4708,1533319441.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2120,AA00001,AAA9102001,91,116.206723,28.696528000000004,1,0,0,0,0,2018-08-04 02:04:02,93,4708,1533319442.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2121,AA00001,AAA9102001,91,116.20699,28.69652,1,0,0,0,0,2018-08-04 02:04:03,93,4708,1533319443.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2122,AA00001,AAA9102001,92,116.207255,28.696513,1,0,0,0,0,2018-08-04 02:04:04,93,4708,1533319444.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2123,AA00001,AAA9102001,92,116.20752,28.696501,1,0,0,0,0,2018-08-04 02:04:05,93,4708,1533319445.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2124,AA00001,AAA9102001,92,116.207783,28.696491,1,0,0,0,0,2018-08-04 02:04:06,93,4708,1533319446.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2125,AA00001,AAA9102001,93,116.208046,28.69647800000001,1,0,0,0,0,2018-08-04 02:04:07,93,4708,1533319447.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2126,AA00001,AAA9102001,93,116.20831,28.696465000000003,1,0,0,0,0,2018-08-04 02:04:08,93,4708,1533319448.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2127,AA00001,AAA9102001,93,116.208573,28.696448,1,0,0,0,0,2018-08-04 02:04:09,93,4708,1533319449.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2128,AA00001,AAA9102001,94,116.208838,28.69643300000001,1,0,0,0,0,2018-08-04 02:04:10,93,4709,1533319450.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2129,AA00001,AAA9102001,94,116.209103,28.696415,1,0,0,0,0,2018-08-04 02:04:11,93,4709,1533319451.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2130,AA00001,AAA9102001,95,116.20937,28.696393,1,0,0,0,0,2018-08-04 02:04:12,94,4709,1533319452.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2131,AA00001,AAA9102001,95,116.209631,28.69637100000001,1,0,0,0,0,2018-08-04 02:04:13,94,4709,1533319453.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2132,AA00001,AAA9102001,96,116.209895,28.696348,1,0,0,0,0,2018-08-04 02:04:14,94,4709,1533319454.0,-0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2133,AA00001,AAA9102001,96,116.210418,28.696296000000004,1,0,0,0,0,2018-08-04 02:04:16,94,4709,1533319456.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2134,AA00001,AAA9102001,96,116.210681,28.696265000000004,1,0,0,0,0,2018-08-04 02:04:17,93,4709,1533319457.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2135,AA00001,AAA9102001,96,116.210945,28.696235,1,0,0,0,0,2018-08-04 02:04:18,94,4709,1533319458.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2136,AA00001,AAA9102001,97,116.211208,28.696201,1,0,0,0,0,2018-08-04 02:04:19,94,4709,1533319459.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2137,AA00001,AAA9102001,98,116.211471,28.696166,1,0,0,0,0,2018-08-04 02:04:20,94,4709,1533319460.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2138,AA00001,AAA9102001,98,116.21173600000002,28.696131,1,0,0,0,0,2018-08-04 02:04:21,94,4709,1533319461.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2139,AA00001,AAA9102001,98,116.212,28.696095,1,0,0,0,0,2018-08-04 02:04:22,94,4709,1533319462.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2140,AA00001,AAA9102001,98,116.212263,28.696056,1,0,0,0,0,2018-08-04 02:04:23,94,4709,1533319463.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2141,AA00001,AAA9102001,99,116.212526,28.696018,1,0,0,0,0,2018-08-04 02:04:24,94,4709,1533319464.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2142,AA00001,AAA9102001,99,116.212793,28.69598,1,0,0,0,0,2018-08-04 02:04:25,94,4709,1533319465.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2143,AA00001,AAA9102001,99,116.213053,28.695941,1,0,0,0,0,2018-08-04 02:04:26,93,4709,1533319466.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2144,AA00001,AAA9102001,99,116.213315,28.695901,1,0,0,0,0,2018-08-04 02:04:27,94,4709,1533319467.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2145,AA00001,AAA9102001,99,116.213578,28.695863,1,0,0,0,0,2018-08-04 02:04:28,94,4709,1533319468.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2146,AA00001,AAA9102001,99,116.21384,28.695825,1,0,0,0,0,2018-08-04 02:04:29,94,4709,1533319469.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2147,AA00001,AAA9102001,99,116.214106,28.695786,1,0,0,0,0,2018-08-04 02:04:30,94,4709,1533319470.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2148,AA00001,AAA9102001,99,116.214371,28.695748,1,0,0,0,0,2018-08-04 02:04:31,94,4709,1533319471.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2149,AA00001,AAA9102001,99,116.214636,28.69571,1,0,0,0,0,2018-08-04 02:04:32,94,4709,1533319472.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2150,AA00001,AAA9102001,99,116.2149,28.695671,1,0,0,0,0,2018-08-04 02:04:33,94,4709,1533319473.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2151,AA00001,AAA9102001,99,116.215163,28.695633,1,0,0,0,0,2018-08-04 02:04:34,94,4709,1533319474.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2152,AA00001,AAA9102001,99,116.215426,28.695596,1,0,0,0,0,2018-08-04 02:04:35,94,4709,1533319475.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2153,AA00001,AAA9102001,99,116.215693,28.69556,1,0,0,0,0,2018-08-04 02:04:36,94,4709,1533319476.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2154,AA00001,AAA9102001,99,116.215958,28.69552100000001,1,0,0,0,0,2018-08-04 02:04:37,94,4709,1533319477.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2155,AA00001,AAA9102001,99,116.216221,28.695486,1,0,0,0,0,2018-08-04 02:04:38,94,4709,1533319478.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2156,AA00001,AAA9102001,99,116.216485,28.695451,1,0,0,0,0,2018-08-04 02:04:39,94,4709,1533319479.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2157,AA00001,AAA9102001,99,116.216748,28.695415,1,0,0,0,0,2018-08-04 02:04:40,94,4709,1533319480.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2158,AA00001,AAA9102001,99,116.21701000000002,28.695376,1,0,0,0,0,2018-08-04 02:04:41,94,4709,1533319481.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2159,AA00001,AAA9102001,99,116.217271,28.69534,1,0,0,0,0,2018-08-04 02:04:42,94,4709,1533319482.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2160,AA00001,AAA9102001,99,116.217535,28.695301,1,0,0,0,0,2018-08-04 02:04:43,94,4709,1533319483.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2161,AA00001,AAA9102001,99,116.217798,28.695266,1,0,0,0,0,2018-08-04 02:04:44,94,4709,1533319484.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2162,AA00001,AAA9102001,99,116.218061,28.695228000000004,1,0,0,0,0,2018-08-04 02:04:45,94,4709,1533319485.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2163,AA00001,AAA9102001,99,116.218321,28.695191,1,0,0,0,0,2018-08-04 02:04:46,94,4709,1533319486.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2164,AA00001,AAA9102001,99,116.21858600000002,28.695153,1,0,0,0,0,2018-08-04 02:04:47,94,4709,1533319487.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2165,AA00001,AAA9102001,99,116.21885,28.695116,1,0,0,0,0,2018-08-04 02:04:48,93,4710,1533319488.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2166,AA00001,AAA9102001,98,116.219115,28.69508,1,0,0,0,0,2018-08-04 02:04:49,93,4710,1533319489.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2167,AA00001,AAA9102001,99,116.219378,28.695043,1,0,0,0,0,2018-08-04 02:04:50,93,4710,1533319490.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2168,AA00001,AAA9102001,99,116.21963999999998,28.695006,1,0,0,0,0,2018-08-04 02:04:51,94,4710,1533319491.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2169,AA00001,AAA9102001,99,116.219901,28.694968,1,0,0,0,0,2018-08-04 02:04:52,93,4710,1533319492.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2170,AA00001,AAA9102001,99,116.220165,28.69493,1,0,0,0,0,2018-08-04 02:04:53,93,4710,1533319493.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2171,AA00001,AAA9102001,99,116.220428,28.69489,1,0,0,0,0,2018-08-04 02:04:54,93,4710,1533319494.0,-0.06944444444444445,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2172,AA00001,AAA9102001,99,116.22069,28.694853,1,0,0,0,0,2018-08-04 02:04:55,93,4710,1533319495.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2173,AA00001,AAA9102001,98,116.22095,28.694818,1,0,0,0,0,2018-08-04 02:04:56,92,4710,1533319496.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2174,AA00001,AAA9102001,97,116.221468,28.694753,1,0,0,0,0,2018-08-04 02:04:58,92,4710,1533319498.0,0.3703703703703704,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2175,AA00001,AAA9102001,97,116.221731,28.694721,1,0,0,0,0,2018-08-04 02:04:59,93,4710,1533319499.0,0.2777777777777778,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2176,AA00001,AAA9102001,96,116.22199,28.694703000000004,1,0,0,0,0,2018-08-04 02:05:00,94,4710,1533319500.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2177,AA00001,AAA9102001,96,116.222258,28.694675,1,0,0,0,0,2018-08-04 02:05:01,96,4710,1533319501.0,-0.1851851851851852,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2178,AA00001,AAA9102001,96,116.22253,28.694645,1,0,0,0,0,2018-08-04 02:05:02,96,4710,1533319502.0,-0.2777777777777778,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2179,AA00001,AAA9102001,95,116.222796,28.69462,1,0,0,0,0,2018-08-04 02:05:03,95,4710,1533319503.0,-0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2180,AA00001,AAA9102001,95,116.22306100000002,28.694595,1,0,0,0,0,2018-08-04 02:05:04,94,4710,1533319504.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2181,AA00001,AAA9102001,95,116.223323,28.694571000000003,1,0,0,0,0,2018-08-04 02:05:05,93,4710,1533319505.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2182,AA00001,AAA9102001,94,116.223588,28.69455,1,0,0,0,0,2018-08-04 02:05:06,94,4710,1533319506.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2183,AA00001,AAA9102001,94,116.223853,28.69453,1,0,0,0,0,2018-08-04 02:05:07,94,4710,1533319507.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2184,AA00001,AAA9102001,93,116.22412,28.694513,1,0,0,0,0,2018-08-04 02:05:08,94,4710,1533319508.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2185,AA00001,AAA9102001,93,116.224385,28.694496,1,0,0,0,0,2018-08-04 02:05:09,94,4710,1533319509.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2186,AA00001,AAA9102001,93,116.22465,28.694481,1,0,0,0,0,2018-08-04 02:05:10,94,4710,1533319510.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2187,AA00001,AAA9102001,93,116.224916,28.694468,1,0,0,0,0,2018-08-04 02:05:11,94,4710,1533319511.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2188,AA00001,AAA9102001,92,116.225185,28.694456,1,0,0,0,0,2018-08-04 02:05:12,94,4710,1533319512.0,-0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2189,AA00001,AAA9102001,92,116.225455,28.69445,1,0,0,0,0,2018-08-04 02:05:13,94,4710,1533319513.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2190,AA00001,AAA9102001,91,116.225721,28.694443,1,0,0,0,0,2018-08-04 02:05:14,94,4710,1533319514.0,-0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2191,AA00001,AAA9102001,91,116.225988,28.694440000000004,1,0,0,0,0,2018-08-04 02:05:15,93,4710,1533319515.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2192,AA00001,AAA9102001,90,116.226253,28.694436,1,0,0,0,0,2018-08-04 02:05:16,93,4710,1533319516.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2193,AA00001,AAA9102001,90,116.226518,28.694436,1,0,0,0,0,2018-08-04 02:05:17,93,4710,1533319517.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2194,AA00001,AAA9102001,90,116.226781,28.694436,1,0,0,0,0,2018-08-04 02:05:18,93,4710,1533319518.0,0.1851851851851852,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2195,AA00001,AAA9102001,89,116.227048,28.694436,1,0,0,0,0,2018-08-04 02:05:19,94,4710,1533319519.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2196,AA00001,AAA9102001,89,116.227315,28.694440000000004,1,0,0,0,0,2018-08-04 02:05:20,94,4710,1533319520.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2197,AA00001,AAA9102001,89,116.227585,28.694441,1,0,0,0,0,2018-08-04 02:05:21,95,4710,1533319521.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2198,AA00001,AAA9102001,88,116.227851,28.69444600000001,1,0,0,0,0,2018-08-04 02:05:22,94,4710,1533319522.0,-0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2199,AA00001,AAA9102001,88,116.22812,28.694448,1,0,0,0,0,2018-08-04 02:05:23,94,4710,1533319523.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2200,AA00001,AAA9102001,87,116.228386,28.694456,1,0,0,0,0,2018-08-04 02:05:24,94,4710,1533319524.0,-0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2201,AA00001,AAA9102001,86,116.228653,28.69447000000001,1,0,0,0,0,2018-08-04 02:05:25,93,4710,1533319525.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2202,AA00001,AAA9102001,85,116.22892,28.694485,1,0,0,0,0,2018-08-04 02:05:26,93,4710,1533319526.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2203,AA00001,AAA9102001,85,116.229183,28.694503000000005,1,0,0,0,0,2018-08-04 02:05:27,93,4711,1533319527.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2204,AA00001,AAA9102001,85,116.22945,28.694521,1,0,0,0,0,2018-08-04 02:05:28,93,4711,1533319528.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2205,AA00001,AAA9102001,85,116.229718,28.694536,1,0,0,0,0,2018-08-04 02:05:29,94,4711,1533319529.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2206,AA00001,AAA9102001,85,116.229988,28.69455300000001,1,0,0,0,0,2018-08-04 02:05:30,94,4711,1533319530.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2207,AA00001,AAA9102001,84,116.230265,28.694563,1,0,0,0,0,2018-08-04 02:05:31,93,4711,1533319531.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2208,AA00001,AAA9102001,84,116.230543,28.694575,1,0,0,0,0,2018-08-04 02:05:32,94,4711,1533319532.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2209,AA00001,AAA9102001,84,116.23081100000002,28.694595,1,0,0,0,0,2018-08-04 02:05:33,94,4711,1533319533.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2210,AA00001,AAA9102001,84,116.231078,28.694618,1,0,0,0,0,2018-08-04 02:05:34,94,4711,1533319534.0,-0.1851851851851852,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2211,AA00001,AAA9102001,84,116.231343,28.694643,1,0,0,0,0,2018-08-04 02:05:35,93,4711,1533319535.0,-0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2212,AA00001,AAA9102001,83,116.231606,28.694668,1,0,0,0,0,2018-08-04 02:05:36,93,4711,1533319536.0,-0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2213,AA00001,AAA9102001,82,116.231868,28.694698,1,0,0,0,0,2018-08-04 02:05:37,92,4711,1533319537.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2214,AA00001,AAA9102001,82,116.232128,28.69473,1,0,0,0,0,2018-08-04 02:05:38,92,4711,1533319538.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2215,AA00001,AAA9102001,82,116.232385,28.69476,1,0,0,0,0,2018-08-04 02:05:39,92,4711,1533319539.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2216,AA00001,AAA9102001,82,116.232641,28.694793,1,0,0,0,0,2018-08-04 02:05:40,92,4711,1533319540.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2217,AA00001,AAA9102001,83,116.232896,28.694821,1,0,0,0,0,2018-08-04 02:05:41,92,4711,1533319541.0,0.0925925925925926,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2218,AA00001,AAA9102001,82,116.233156,28.694851,1,0,0,0,0,2018-08-04 02:05:42,92,4711,1533319542.0,0.1851851851851852,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2219,AA00001,AAA9102001,82,116.233416,28.694883,1,0,0,0,0,2018-08-04 02:05:43,92,4711,1533319543.0,0.1851851851851852,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2220,AA00001,AAA9102001,82,116.233678,28.694915,1,0,0,0,0,2018-08-04 02:05:44,93,4711,1533319544.0,0.0925925925925926,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2221,AA00001,AAA9102001,83,116.233941,28.694945,1,0,0,0,0,2018-08-04 02:05:45,94,4711,1533319545.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2222,AA00001,AAA9102001,82,116.234205,28.694973,1,0,0,0,0,2018-08-04 02:05:46,94,4711,1533319546.0,0.0,0,0,0,0,0,0,1,1,0,3.0,4/8/2018,江西,南昌,南昌县,1
2223,AA00001,AAA9102001,82,116.234468,28.695003000000003,1,0,0,0,0,2018-08-04 02:05:47,94,4711,1533319547.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2224,AA00001,AAA9102001,82,116.234733,28.695035,1,0,0,0,0,2018-08-04 02:05:48,94,4711,1533319548.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2225,AA00001,AAA9102001,82,116.234996,28.695065000000003,1,0,0,0,0,2018-08-04 02:05:49,94,4711,1533319549.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2226,AA00001,AAA9102001,82,116.23526,28.695095,1,0,0,0,0,2018-08-04 02:05:50,94,4711,1533319550.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2227,AA00001,AAA9102001,82,116.235523,28.695126,1,0,0,0,0,2018-08-04 02:05:51,94,4711,1533319551.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2228,AA00001,AAA9102001,82,116.235785,28.695156,1,0,0,0,0,2018-08-04 02:05:52,94,4711,1533319552.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2229,AA00001,AAA9102001,82,116.23605,28.695186,1,0,0,0,0,2018-08-04 02:05:53,94,4711,1533319553.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
2230,AA00001,AAA9102001,82,116.236313,28.695216,1,0,0,0,0,2018-08-04 02:05:54,94,4711,1533319554.0,0.0,0,0,0,0,0,0,1,0,0,3.0,4/8/2018,江西,南昌,南昌县,1
